,CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
123,51650012100,Virginia,Hampton,1,5910,2335,0,0,0,0,0,0,0,0,0,3.6,86600,1,1,1,1,1,0,0,0,4700.620926,5909.898323,4700.620926,558.1598626,824.5432729,558.1598626,5909.898323,0.999982796,824.5432729,0.139516628,1304.977541,0.220808383,885.9822657,0.149912397,4712.949191,0.797453332,884.9574504,0.149738993,84.9940894,0.014381403,0.999999975,0.000169205,19.99881781,0.003383895,205.9988188,0.034855976,171.991726,0.029101815,17.24169749,0.007384025,61.84655678,0.026486748,4700.620926,0.795367331,558.1598626,0.094443293,1046.585182,0.177087171,661.0201642,0.111847744,3852.961341,0.651939313,617.0003267,0.104399378,67.07612155,0.011349598,0.999999975,0.000169205,16.7531931,0.00283472,145.8299752,0.024675123,129.3129651,0.021880366,16.76755789,0.007180967,49.12566678,0.021038829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,1305,886,4713,885,85,1,20,206,172,15,61
124,51650990100,Virginia,Hampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,51700030100,Virginia,Newport News,1,4468,1545,0,990,0.2215756,1,1,1,1,1,1,52.4,15933,1,1,1,1,1,0,0,1,1244.000124,4406.411963,1244.000124,730.1786654,2848.169729,730.1786654,4406.411963,0.986215748,2848.169729,0.637459653,1364.809116,0.305463097,179.9999941,0.04028648,615.5749856,0.137774169,3565.836986,0.79808348,18.99999922,0.004252462,3.999999958,0.000895255,29.0000005,0.0064906,172.9999987,0.038719785,133.643747,0.029911313,651.0061424,0.421363199,641.8175245,0.415415873,1244.000124,0.278424379,730.1786654,0.163424052,257.3478261,0.057597992,93.65005102,0.020960173,236.850684,0.053010449,928.9513678,0.207912124,11.87960188,0.002658819,2.963880721,0.000663357,6.831339163,0.001528948,56.52325112,0.012650683,31.18374569,0.006979352,217.261686,0.14062245,274.5907202,0.177728621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2532,1385,191,617,3626,19,4,29,173,134,553,613
126,51700030300,Virginia,Newport News,1,6217,2432,0,6,0.0009651,1,1,1,1,1,1,28.5,33714,1,1,1,1,1,0,0,1,1591.302706,5265.559005,1591.302706,863.8655738,3114.123809,863.8655738,5265.559005,0.846961397,3114.123809,0.500904586,1445.797945,0.232555565,715.9399533,0.115158429,343.5759447,0.055263945,4668.087728,0.75085857,17.99815315,0.00289499,1,0.000160849,10.85616306,0.001746206,224.0410258,0.036036839,126.9596821,0.020421374,383.179242,0.157557254,505.973543,0.208048332,1591.302706,0.255959901,863.8655738,0.138952159,405.3606814,0.065201975,185.7521217,0.029878096,216.2546788,0.03478441,1270.92979,0.204428147,14.32958182,0.002304903,0,0,4.021720905,0.000646891,85.7669315,0.01379555,48.69811782,0.007833057,41.9926518,0.017266715,147.048949,0.060464206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3449,1648,906,370,5575,18,1,18,235,134,498,595
127,51700030400,Virginia,Newport News,1,3764,1320,0,23,0.0061105,0,0,0,0,0,1,48.5,22432,0,0,0,0,0,0,0,0,0,332.4838355,0,0,254.5531365,0,332.4838355,0.088332581,254.5531365,0.067628357,95.88709378,0.025474786,29.73396864,0.007899567,23.26636539,0.006181287,296.9014172,0.078879229,0,0,0,0,1.28054475,0.000340208,11.0355034,0.002931855,9.821063686,0.002609209,8.912630293,0.006751993,51.15055631,0.038750421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631,1237,381,68,3593,1,0,10,92,79,446,595
128,51700030500,Virginia,Newport News,1,2071,713,0,42,0.0202801,0,1,0,0,0,1,31.5,36518,0,1,0,1,0,0,0,0,0,643.2355217,0,0,311.0844249,0,643.2355217,0.310591754,311.0844249,0.150209766,160.2447427,0.07737554,90.31481426,0.043609278,29.48466559,0.014236922,595.0189921,0.287309991,3.000000022,0.001448576,1,0.000482859,0.16095376,7.77179E-05,14.57091078,0.007035688,17.25738744,0.008332877,84.67925666,0.118764736,101.0503287,0.141725566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,571,249,74,1912,5,1,10,69,40,218,295
129,51700030600,Virginia,Newport News,1,2560,1007,0,0,0,0,1,0,0,0,1,39.2,24960,0,1,0,1,0,0,0,0,0,585.920138,0,0,405.1416688,0,585.920138,0.228875054,405.1416688,0.158258464,146.1852761,0.057103623,83.65224579,0.032676659,13.08194128,0.005110133,551.4458993,0.215408554,0,0,0,0,0,0,21.39230217,0.008356368,19.5015744,0.007617802,50.87379882,0.050520158,118.1712141,0.117349766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803,785,313,60,2395,4,1,2,98,50,228,462
130,51700030800,Virginia,Newport News,1,2286,887,0,0,0,0,1,0,0,0,1,33.7,39032,0,1,0,1,0,0,0,0,0,946.3681262,0,0,472.0900254,0,946.3681262,0.413984307,472.0900254,0.206513572,218.3300124,0.095507442,157.2851539,0.068803654,20.30707817,0.008883236,883.9562079,0.386682506,0.616081417,0.000269502,1.017251216,0.000444992,6.892797307,0.003015222,33.57870873,0.014688849,25.34639814,0.011087663,86.14984113,0.097124962,119.2460029,0.134437433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,658,286,48,2139,7,2,8,82,57,182,229
131,51700030900,Virginia,Newport News,1,2138,945,0,0,0,1,1,1,1,1,1,26.9,53553,1,1,1,1,1,0,0,1,737.2006833,2126.418511,737.2006833,352.6373866,989.7020742,352.6373866,2126.418511,0.994583026,989.7020742,0.462910231,467.4714865,0.218648965,186.5447059,0.087251967,490.2886029,0.229321143,1362.979535,0.637502121,25.97154406,0.012147588,0.99999997,0.000467727,16.94308901,0.007924738,229.2357423,0.107219711,210.6910329,0.098545853,150.1820217,0.158922774,198.6180713,0.210177853,737.2006833,0.344808552,352.6373866,0.164937973,140.0324166,0.065496921,95.179158,0.044517848,305.3012562,0.142797594,364.3806996,0.170430636,8.00544362,0.003744361,0.771689951,0.00036094,3.000261404,0.001403303,55.74133101,0.026071717,52.62941804,0.024616192,50.4033074,0.053336833,69.57261442,0.073621814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,471,187,491,1372,26,1,17,231,212,134,178
132,51700031100,Virginia,Newport News,1,2739,1310,0,11,0.0040161,1,1,1,1,1,1,11.6,52021,1,1,1,1,1,0,0,1,711.3208778,2638.161307,711.3208778,54.18054969,556.7619683,54.18054969,2638.161307,0.963184121,556.7619683,0.203271986,516.6964329,0.188644189,379.5385236,0.138568282,1393.568751,0.508787423,1070.359061,0.390784615,45.09209233,0.016462976,1.000000018,0.000365097,10.54604604,0.003850327,117.595346,0.042933679,87.41116079,0.031913531,171.836379,0.131172808,256.797614,0.196028713,711.3208778,0.259700941,54.18054969,0.019781143,165.6490092,0.060477915,77.43062615,0.02826967,470.869274,0.171912842,191.5070452,0.0699186,11.80308178,0.004309267,0,0,0,0,37.1414814,0.013560234,22.45515003,0.008198302,0,0,54.80729078,0.041837627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,537,390,1433,1122,46,1,12,125,91,170,264
133,51700031200,Virginia,Newport News,1,2170,1103,0,0,0,0,1,0,0,0,1,21.5,39615,0,1,0,1,0,0,0,0,157.3627782,968.0453659,157.3627782,88.5403924,527.7236781,88.5403924,968.0453659,0.446103855,527.7236781,0.243190635,231.1939575,0.106540994,93.480115,0.043078394,562.7123007,0.259314424,328.7475258,0.151496556,3.529282834,0.001626398,0.098890964,4.55719E-05,0,0,72.95735386,0.0336209,94.87196234,0.043719798,50.15922587,0.045475273,73.25004593,0.066409833,157.3627782,0.072517409,88.5403924,0.040802024,45.28385293,0.020868135,14.1225155,0.006508072,106.8045907,0.049218705,36.43875417,0.016792053,0,0,0,0,0,0,14.11943182,0.006506651,3.119234852,0.001437435,6.354148911,0.005760788,10.79114228,0.009783447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115,443,243,916,1111,9,1,5,128,140,134,179
134,51700031300,Virginia,Newport News,1,4312,1934,0,5,0.0011596,1,1,1,1,1,1,17.9,50329,1,1,1,1,1,0,0,1,699.0669564,2345.024306,699.0669564,241.7241862,763.9254601,241.7241862,2345.024306,0.543836806,763.9254601,0.177162676,469.7598542,0.108942452,342.0322415,0.079321021,856.1553265,0.198551792,1373.053964,0.318426244,21.51625841,0.004989856,1.978779647,0.000458901,10.32078638,0.002393503,81.99917763,0.019016507,72.36745882,0.016782806,111.6944337,0.057753068,204.1721643,0.105569888,699.0669564,0.162121279,241.7241862,0.056058485,119.1698209,0.027636786,93.65177055,0.021718871,266.7477954,0.061861734,388.5979326,0.090120114,5.370657283,0.001245514,0.544525981,0.000126282,4.407950487,0.001022252,33.3980998,0.007745385,16.52196488,0.003831625,31.39566048,0.016233537,65.67822576,0.033959786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423,971,557,1546,2553,41,4,21,147,147,232,319
135,51700031400,Virginia,Newport News,1,6276,2447,0,285,0.0454111,0,1,0,1,1,1,16.9,52973,0,1,0,1,0,0,0,1,372.4107312,5392.645091,372.4107312,115.2178631,2357.735314,115.2178631,5392.645091,0.85924874,2357.735314,0.375674843,1222.489368,0.194787981,748.7619579,0.119305602,2673.905667,0.426052528,2322.560018,0.370070111,63.41675284,0.010104645,5.000000118,0.000796686,24.57419902,0.003915583,303.1884381,0.048309184,261.7731379,0.041710188,229.3497871,0.093726926,344.7955459,0.140905413,372.4107312,0.059338867,115.2178631,0.018358487,73.22499266,0.011667462,55.89149883,0.008905593,243.4248052,0.038786617,90.65223773,0.01444427,5.444667417,0.000867538,1.436824888,0.00022894,7.714191341,0.001229157,23.73800704,0.003782347,15.91548949,0.002535929,8.624703791,0.003524603,23.50569564,0.009605924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573,1404,885,3112,2717,69,5,30,343,296,260,402
136,51700031500,Virginia,Newport News,1,5843,2606,0,77,0.0131782,0,0,0,0,1,0,7.1,71862,0,1,0,1,0,0,0,1,0,3826.035142,0,0,1151.328985,0,3826.035142,0.65480663,1151.328985,0.197044153,861.4362691,0.147430476,397.2807689,0.067992601,2833.885465,0.485005214,696.8492111,0.11926223,56.33796225,0.009641958,4.753382273,0.000813517,21.09757486,0.003610744,213.1115484,0.036472967,205.4099063,0.03515487,109.8155381,0.0421395,175.7736839,0.06744961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,1302,657,4469,964,93,5,27,285,276,164,264
137,51700031601,Virginia,Newport News,1,6211,2468,0,10,0.00161,0,1,0,0,0,1,11.1,58125,0,1,0,1,0,0,0,0,374.6737899,2607.896825,374.6737899,61.96976257,495.5516678,61.96976257,2607.896825,0.419883565,495.5516678,0.079786132,572.6362271,0.092197106,348.6563327,0.056135297,1738.565472,0.279917159,697.7735948,0.112344807,42.15574757,0.006787272,1.892634735,0.000304723,10.67812264,0.001719228,116.8312782,0.018810381,106.4945687,0.017146123,59.72372464,0.02419924,229.8127801,0.09311701,374.6737899,0.06032423,61.96976257,0.009977421,92.23194051,0.014849773,46.26424158,0.007448759,255.4677835,0.041131506,79.48870671,0.012798053,3.994148612,0.000643077,0.267601669,4.30851E-05,3.774765283,0.000607755,31.68079132,0.005100755,22.06948908,0.003553291,4.516374542,0.001829973,31.65792938,0.012827362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921,1572,571,3109,2608,115,13,31,335,320,245,574
138,51700031602,Virginia,Newport News,1,4452,1894,0,9,0.0020216,0,0,0,0,0,0,8.8,63225,0,1,0,1,0,0,0,0,183.2907734,2264.967756,183.2907734,27.61915779,506.4619573,27.61915779,2264.967756,0.508752865,506.4619573,0.113760547,437.3158639,0.09822908,353.1511944,0.079324168,1636.537668,0.367596062,454.3053756,0.102045233,41.57566992,0.00933865,1.000000047,0.000224618,9.622320398,0.002161348,121.9267236,0.027386955,138.2215998,0.03104708,58.30691405,0.030785065,70.51208983,0.037229192,183.2907734,0.041170434,27.61915779,0.006203764,40.93195152,0.009194059,8.119058788,0.001823688,48.14388943,0.010813991,101.3491287,0.022764854,6.321120352,0.001419838,0,0,1.316074371,0.000295614,26.16056018,0.005876137,23.60055578,0.005301113,4.449424446,0.002349221,6.891299427,0.00363849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,902,625,3355,764,65,1,24,243,238,116,136
139,51700031701,Virginia,Newport News,1,4224,1144,0,1970,0.4663826,0,1,0,1,1,1,20.8,46280,0,1,0,1,0,0,0,1,113.2092533,1701.784803,113.2092533,57.47856808,758.5659596,57.47856808,1701.784803,0.40288466,758.5659596,0.179584744,289.5570036,0.068550427,390.9309327,0.092549937,1126.770215,0.266754312,491.4422273,0.116345224,21.18981769,0.005016529,5.17884E-06,1.22605E-09,5.68510363,0.001345905,56.69745847,0.013422694,76.94758494,0.018216758,140.8451908,0.123116426,115.8759203,0.10129014,113.2092533,0.026801433,57.47856808,0.013607616,14.03380156,0.003322396,41.87713313,0.009914094,75.78026295,0.017940403,33.55598354,0.007944125,1.545519739,0.00036589,0,0,0.237901721,5.63214E-05,2.08958447,0.000494693,4.769515753,0.001129147,13.19309556,0.011532426,9.084860444,0.007941312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,391,480,3192,768,70,1,10,183,173,168,152
140,51700031702,Virginia,Newport News,1,4754,1613,0,817,0.1718553,0,1,0,0,0,1,7.9,60139,0,1,0,1,0,0,0,0,372.143046,2850.061445,372.143046,91.88589301,674.9026533,91.88589301,2850.061445,0.599508087,674.9026533,0.141965219,733.3623513,0.154262169,331.2156722,0.069670945,1777.371996,0.373868741,846.7314664,0.178109269,33.8436656,0.007118987,5.999999969,0.001262095,12.13831311,0.002553284,173.9760144,0.036595712,170.4643525,0.035857037,70.55954347,0.043744292,79.10948237,0.049044936,372.143046,0.078279984,91.88589301,0.019328122,93.53671235,0.019675371,34.08308938,0.00716935,175.0948696,0.036831062,161.9499151,0.034066032,5.020670205,0.001056094,0.586977128,0.00012347,2.697881585,0.000567497,26.79272823,0.005635828,25.99173839,0.005467341,18.92254215,0.011731272,11.50868578,0.007134957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,916,510,3446,992,68,6,18,224,222,49,96
141,51700031800,Virginia,Newport News,1,3960,1614,0,6,0.0015152,0,0,0,0,0,0,7.2,115625,0,1,0,1,0,0,0,0,469.1646055,2326.678176,469.1646055,81.73407436,400.9833484,81.73407436,2326.678176,0.587544994,400.9833484,0.101258421,439.246988,0.110920957,505.9590334,0.127767433,2195.06855,0.55431024,50.32131771,0.012707403,29.29246475,0.007397087,0.744280301,0.00018795,11.72698804,0.002961361,39.52456697,0.009980951,47.56646983,0.012011735,6.635830678,0.004111419,31.06986837,0.019250228,469.1646055,0.11847591,81.73407436,0.020639918,93.33970304,0.023570632,109.0599663,0.027540396,444.84559,0.112334745,12.30300213,0.003106819,5.608869226,0.001416381,0,0,0.855256431,0.000215974,5.551885136,0.001401991,7.755358347,0.001958424,0.085558645,5.30103E-05,6.324099653,0.003918277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,745,864,3687,112,54,3,18,86,87,21,54
142,51700031901,Virginia,Newport News,1,3734,1455,0,0,0,0,0,0,0,0,0,3.9,85813,1,1,1,1,1,0,0,0,3154.365136,3732.628985,3154.365136,511.7545578,613.1356714,511.7545578,3732.628985,0.999632829,613.1356714,0.164203447,845.776811,0.226506912,549.8724607,0.14726097,3237.692767,0.867084297,347.0000031,0.092929835,53.93623089,0.014444625,3.000000067,0.000803428,3.999999975,0.001071237,87.00000135,0.023299411,97.90434731,0.026219697,9.199739085,0.006322845,28.87802479,0.01984744,3154.365136,0.844768381,511.7545578,0.13705264,737.8008276,0.197589938,449.4315516,0.120361958,2722.646372,0.729150073,303.2309594,0.081208077,45.12679304,0.012085376,3.000000067,0.000803428,3.047625121,0.000816182,77.31340393,0.02070525,82.35334475,0.022054993,8.97876991,0.006170976,24.30518922,0.016704597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,846,550,3239,347,54,3,4,87,98,9,30
143,51700031902,Virginia,Newport News,1,4016,1823,0,0,0,0,0,0,0,0,0,10.2,73722,1,1,1,1,1,0,0,0,924.5897456,2288.225648,924.5897456,59.94201632,209.4394974,59.94201632,2288.225648,0.569777303,209.4394974,0.052151269,463.4916965,0.115411279,337.9724681,0.084156491,1714.079578,0.426812644,462.9027618,0.115264632,36.66844782,0.00913059,3.642993473,0.00090712,2.28598699,0.00056922,68.64589202,0.017093101,64.32434899,0.016017019,18.16527467,0.009964495,76.63457746,0.042037618,924.5897456,0.23022653,59.94201632,0.014925801,186.5018056,0.046439693,113.6756916,0.0283057,636.5357387,0.158499935,234.7485858,0.058453333,16.69340909,0.004156725,3,0.000747012,0.439937922,0.000109546,33.17207367,0.008259979,25.29709133,0.006299077,3.621114579,0.001986349,32.49412545,0.017824534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,817,642,2808,952,63,8,12,173,167,98,145
144,51700032001,Virginia,Newport News,1,2850,1137,0,0,0,0,0,0,0,0,0,1.6,105208,1,1,1,1,1,0,0,0,2842.17924,2849.999984,2842.17924,70.58604707,70.84166674,70.58604707,2849.999984,0.999999995,70.84166674,0.024856725,506.9999954,0.177894735,638.9999954,0.224210525,2315.999992,0.812631576,309.999996,0.108771928,116,0.040701754,1,0.000350877,6.000000003,0.002105263,100.9999989,0.035438596,93.99999975,0.032982456,0,0,16.92556908,0.014886165,2842.17924,0.997255874,70.58604707,0.024767034,506.0224024,0.17755172,636.637479,0.223381572,2308.505113,0.810001794,309.7555977,0.108686175,115.918534,0.04067317,1,0.000350877,6.000000003,0.002105263,100.9999989,0.035438596,93.99999975,0.032982456,0,0,16.87342222,0.014840301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,507,639,2316,310,116,1,6,101,94,0,17
145,51700032002,Virginia,Newport News,1,6155,2188,0,92,0.0149472,0,0,0,0,0,0,1.8,94340,1,1,1,1,1,0,0,0,1873.521281,3947.325123,1873.521281,109.9889348,239.2691136,109.9889348,3947.325123,0.641320085,239.2691136,0.038873942,1013.168912,0.164609084,367.1531826,0.059651208,2570.223669,0.417583049,918.7980961,0.149276701,194.0703067,0.031530513,5.167501204,0.000839562,22.05653958,0.003583516,237.0090225,0.038506746,199.1039802,0.032348331,18.20709907,0.008321343,33.46263551,0.015293709,1873.521281,0.304390135,109.9889348,0.017869851,462.993795,0.075222387,177.1847691,0.028787127,1210.518139,0.196672322,454.402148,0.073826507,80.43916664,0.013068914,1.539168586,0.000250068,12.55450907,0.002039725,114.0681549,0.0185326,96.50599886,0.015679285,7.628673494,0.003486597,15.7373749,0.007192585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,1501,632,4116,1339,292,8,38,362,295,23,54
146,51700032005,Virginia,Newport News,1,2731,1002,0,0,0,0,0,0,0,0,0,5.3,70733,1,1,1,1,1,0,0,0,878.6938362,2479.458302,878.6938362,183.4953528,676.2865497,183.4953528,2479.458302,0.907893922,676.2865497,0.247633303,601.0435141,0.220081843,350.8356668,0.128464177,1849.871101,0.677360344,365.0092388,0.13365406,118.081411,0.043237426,3.000000007,0.001098499,16.64636529,0.006095337,126.8501879,0.046448256,138.0253773,0.050540233,22.29038106,0.022245889,109.6037857,0.109385016,878.6938362,0.321748018,183.4953528,0.067189803,201.166075,0.073660225,129.3648735,0.047369049,633.1788665,0.231848724,154.3670008,0.056523984,53.45545291,0.019573582,0.225863039,8.27034E-05,5.059465781,0.001852606,32.40718145,0.011866416,44.46138173,0.016280257,13.40272671,0.013375975,38.82268604,0.038745196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,663,394,2048,394,121,3,18,147,156,23,122
147,51700032006,Virginia,Newport News,1,3890,1564,0,39,0.0100257,0,0,0,0,0,1,36.6,44591,0,0,0,0,0,0,0,0,0,413.8863773,0,0,190.8786807,0,413.8863773,0.106397526,190.8786807,0.04906907,130.7557406,0.033613301,8.821496248,0.002267737,102.4382229,0.026333733,253.2386026,0.065099898,9.286453962,0.002387263,0.221920371,5.70489E-05,2.289518297,0.000588565,46.4116497,0.011931015,47.21568608,0.012137709,27.49836135,0.017582072,53.0718739,0.033933423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,1199,129,947,2390,85,5,28,435,452,245,515
