"","CensusTract","State","County","Urban","OHU2010","PCTGQTRS","LILATracts_1And10","LILATracts_halfAnd10","LILATracts_1And20","LILATracts_Vehicle","LowIncomeTracts","PovertyRate","LA1and10","LAhalfand10","LA1and20","LATracts_half","LATracts1","LATracts10","LATracts20","LATractsVehicle_20","LAPOP1_10","LAPOP05_10","LAPOP1_20","LALOWI1_10","LALOWI05_10","LALOWI1_20","lapophalf","lalowihalf","laseniorshalf","laseniorshalfshare","lablackhalf","lablackhalfshare","laasianhalfshare","lahunvhalf","lahunvhalfshare","lasnaphalf","lasnaphalfshare","lapop1","lapop1share","lalowi1","lalowi1share","laseniors1","laseniors1share","lablack1","lablack1share","lahunv1","lahunv1share","lasnap1","lasnap1share","lalowi10","lalowi10share","laseniors10","laseniors10share","lablack10","lablack10share","lahunv10","lahunv10share","lasnap10","lasnap10share","lapop20","lapop20share","lalowi20","lalowi20share","lablack20","lablack20share","lahunv20","lahunv20share","lasnap20","lasnap20share","TractLOWI","TractSeniors","TractBlack","TractHUNV"
"258",51740210900,"Virginia","Portsmouth",1,1588,0.1800367,0,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,218.0557513,0,0,59.90699267,0,218.0557513,59.90699267,58.28811431,0.017846943,39.96336502,0.01223618,0.000611684,14.41860345,0.009079725,15.9696359,0.010056446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,427,1302,215
"259",51740211100,"Virginia","Portsmouth",1,758,0.0643828,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,197.6922199,0,0,152.2323355,0,197.6922199,152.2323355,29.80814815,0.017606703,144.14667,0.085142747,0,33.01423574,0.043554401,25.92476223,0.034201533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,289,1548,209
"260",51740211400,"Virginia","Portsmouth",1,561,0,0,0,0,0,1,20.5,0,0,0,0,0,0,0,0,0,105.6376867,0,0,40.13166281,0,105.6376867,40.13166281,45.66305159,0.03443669,93.77774496,0.070722281,0,12.53141517,0.022337638,13.33949578,0.023778067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,259,1264,157
"261",51740211500,"Virginia","Portsmouth",1,587,0.0593455,0,1,0,0,1,26.2,0,1,0,1,0,0,0,0,0,779.4680381,0,0,355.6406467,0,779.4680381,355.6406467,143.721329,0.079712329,442.7365708,0.245555502,0.001157659,31.95977805,0.054445959,32.67650841,0.055666965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,231,804,68
"262",51740211600,"Virginia","Portsmouth",1,1703,0.0106255,0,1,0,1,1,9,0,1,0,1,0,0,0,1,455.7935459,3609.044577,455.7935459,110.7361957,869.4080826,110.7361957,3609.044577,869.4080826,448.0179124,0.108190754,520.2514773,0.125634262,0.009502541,119.17497,0.06997943,93.33146982,0.054804151,455.7935459,0.110068473,110.7361957,0.026741414,83.89290948,0.020259094,24.32251508,0.005873585,28.96108881,0.017005924,13.90898753,0.008167344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,512,637,121
"263",51740211700,"Virginia","Portsmouth",1,1225,0.0016287,0,1,0,1,1,13.1,0,1,0,1,0,0,0,1,0,3058.65113,0,0,1779.029404,0,3058.65113,1779.029404,482.0561196,0.157021537,2709.134211,0.88245414,0.000977199,219.0903327,0.178849251,356.8550084,0.291310211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,483,2720,204
"264",51740211800,"Virginia","Portsmouth",1,1329,0.0103279,0,1,0,1,1,67.3,0,1,0,1,0,0,0,1,0,3723.505518,0,0,2264.56478,0,3723.505518,2264.56478,404.1233802,0.104343759,3531.085168,0.91171835,0.001032791,432.0088491,0.325063092,719.2743909,0.541214741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859,415,3679,568
"265",51740211900,"Virginia","Portsmouth",1,567,0.0456161,0,1,0,0,1,21.6,0,1,0,1,0,0,0,0,0,1456.07367,0,0,720.7017507,0,1456.07367,720.7017507,185.5566972,0.109926953,1343.958703,0.796184065,0.004142957,45.82833998,0.080825996,118.5143569,0.20902003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,210,1561,60
"266",51740212000,"Virginia","Portsmouth",1,708,0.0024062,0,1,0,1,1,38.2,0,1,0,1,0,0,0,1,0,2020.384332,0,0,1349.240015,0,2020.384332,1349.240015,223.1229223,0.10737388,1926.100873,0.926901286,0.001443696,187.3155818,0.264570031,215.9337445,0.304991164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,226,1982,171
"267",51740212100,"Virginia","Portsmouth",1,604,0.0146413,0,1,0,1,1,46.3,0,1,0,1,0,0,0,1,89.15942621,1363.246394,89.15942621,60.99190545,926.4847946,60.99190545,1363.246394,926.4847946,208.9999996,0.153001464,1274.449275,0.932978971,0.001464129,280.6882762,0.464715689,221.8083822,0.367232421,89.15942621,0.065270444,60.99190545,0.044650004,2.866223395,0.00209826,74.13746691,0.054273402,15.37857956,0.025461224,11.77945065,0.019502402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,209,1275,258
"268",51740212300,"Virginia","Portsmouth",1,1807,0.0027409,0,1,0,0,1,26.2,0,1,0,1,0,0,0,0,0,1219.836764,0,0,589.6670293,0,1219.836764,589.6670293,83.39382905,0.017582507,541.2925611,0.114124512,0.002523256,69.89876387,0.038682216,126.9485207,0.070253747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638,332,2134,272
"269",51740212400,"Virginia","Portsmouth",1,1358,0,0,0,0,0,1,23.8,0,0,0,0,0,0,0,0,0,336.7098883,0,0,182.2099111,0,336.7098883,182.2099111,42.16588811,0.012820276,155.5050238,0.047280336,0.000755572,12.51941994,0.009219013,24.63282867,0.018139049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228,220,2075,325
"270",51740212500,"Virginia","Portsmouth",1,829,0,0,1,0,0,1,16.7,0,1,0,1,0,0,0,0,41.93871593,1950.014816,41.93871593,18.45003843,857.8671772,18.45003843,1950.014816,857.8671772,246.8253378,0.11523125,642.6812016,0.300037909,0.011168192,44.9853691,0.054264619,146.6523026,0.176902657,41.93871593,0.019579232,18.45003843,0.008613463,6.098194271,0.002846963,24.30183983,0.011345397,1.096368056,0.001322519,3.574159935,0.004311411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,278,687,50
"271",51740212600,"Virginia","Portsmouth",1,430,0,0,0,0,0,0,7.2,0,1,0,1,0,0,0,0,0,1132.539014,0,0,420.8118024,0,1132.539014,420.8118024,106.9997646,0.093777182,461.6680141,0.404617015,0.009528645,77.0690152,0.179230268,62.32019926,0.144930696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,107,469,82
"272",51740212701,"Virginia","Portsmouth",1,1745,0.2469929,1,1,1,0,1,13.7,1,1,1,1,1,0,0,0,1905.884188,4689.913154,1905.884188,319.3523255,1150.830062,319.3523255,4689.913154,1150.830062,1126.44322,0.185606067,4397.881128,0.72464675,0.003308155,82.01228709,0.046998445,232.0044998,0.132953868,1905.884188,0.314035951,319.3523255,0.052620255,504.4685027,0.083122179,1830.581035,0.301628116,34.5068425,0.019774695,99.50799728,0.05702464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,1178,5359,92
"273",51740212702,"Virginia","Portsmouth",1,1307,0.0049447,1,1,1,1,1,25.9,1,1,1,1,1,0,0,1,2429.387033,3438.000003,2429.387033,1255.913618,1711.830752,1255.913618,3438.000003,1711.830752,830.0000052,0.241419431,3324.000023,0.966841194,0.001454334,185.2042854,0.141701825,317.5381396,0.242951905,2429.387033,0.706627991,1255.913618,0.365303554,599.9165362,0.174495793,2345.922225,0.682350851,158.7220889,0.121440007,225.1619292,0.172273856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601,830,3324,173
"274",51740212801,"Virginia","Portsmouth",1,1996,0.0017331,0,1,0,0,1,15.7,0,1,0,1,0,0,0,0,0,1377.757237,0,0,639.1922329,0,1377.757237,639.1922329,108.8906202,0.023589822,738.7822197,0.160048141,0.002693972,32.00057625,0.016032353,50.07587741,0.025088115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,513,2105,175
"275",51740212802,"Virginia","Portsmouth",1,1213,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,1.139876306,1253.293732,1.139876306,0.232807107,234.4686227,0.232807107,1253.293732,234.4686227,327.3095763,0.118375977,173.0764724,0.062595469,0.004417983,8.867697157,0.00731055,33.84220621,0.027899593,1.139876306,0.000412252,0.232807107,8.41979e-05,0.434125304,0.000157007,0.073500246,2.65824e-05,0.006076276,5.0093e-06,0.032219646,2.6562e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,693,491,20
"276",51740212900,"Virginia","Portsmouth",1,2215,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,138.948098,3529.511115,138.948098,31.88144126,1024.363178,31.88144126,3529.511115,1024.363178,545.3494071,0.101140469,209.5182785,0.038857247,0.006556126,11.14616798,0.00503213,54.26013216,0.024496674,138.948098,0.025769306,31.88144126,0.00591273,52.65997881,0.009766317,2.034249774,0.000377272,0.740897022,0.000334491,2.393610905,0.001080637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,811,329,25
"277",51740213001,"Virginia","Portsmouth",1,2236,0.0748194,0,0,0,0,0,1.6,1,1,1,1,1,0,0,0,4178.360131,5813.999984,4178.360131,640.588099,1000.967034,640.588099,5813.999984,1000.967034,1030.999996,0.177330581,1353.999994,0.232886136,0.02373581,23.91055962,0.010693452,152.6547052,0.068271335,4178.360131,0.718672193,640.588099,0.110180272,688.280123,0.118383234,1100.89452,0.189352343,17.00211189,0.007603807,109.7078402,0.049064329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,1031,1354,24
"278",51740213002,"Virginia","Portsmouth",1,1848,0.0009572,0,0,0,0,0,5.3,1,1,1,1,1,0,0,0,891.6679496,2444.575842,891.6679496,82.05047077,364.4082149,82.05047077,2444.575842,364.4082149,511.2070432,0.122327601,353.515104,0.084593229,0.008647014,53.18507326,0.028779802,37.55122082,0.020319925,891.6679496,0.213368736,82.05047077,0.019633996,202.9172323,0.048556409,51.88168559,0.012414857,26.98960304,0.014604764,13.30468009,0.007199502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,929,716,76
"279",51740213101,"Virginia","Portsmouth",1,1935,0.0012386,0,1,0,0,1,19.2,0,1,0,1,0,0,0,0,0,3636.773578,0,0,1593.120667,0,3636.773578,1593.120667,213.2488795,0.044023303,2550.264768,0.526479102,0.005837156,54.11658363,0.027967227,397.861295,0.205613072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546,304,3415,81
"280",51740213103,"Virginia","Portsmouth",1,2583,0.0016544,0,0,0,0,0,7.9,1,1,1,1,1,0,0,1,3995.757412,6397.788747,3995.757412,619.365904,1037.795913,619.365904,6397.788747,1037.795913,611.0035505,0.091894052,3111.043932,0.467896516,0.017630221,138.912372,0.05377947,103.301731,0.039992927,3995.757412,0.600956146,619.365904,0.093151738,402.9947087,0.060609822,2026.035907,0.304712875,69.93769298,0.027076149,63.81902765,0.024707328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,652,3176,136
"281",51740213104,"Virginia","Portsmouth",1,1370,0,0,0,0,0,0,16.7,1,1,1,1,1,0,0,0,2422.20488,4252.999993,2422.20488,596.168939,1243.556493,596.168939,4252.999993,1243.556493,200.0000016,0.047025629,3212.000014,0.755231605,0.011991536,11.46464643,0.008368355,224.6397063,0.163970589,2422.20488,0.56952854,596.168939,0.140176097,121.2934595,0.028519506,1608.865146,0.378289477,3.886630714,0.002836957,123.6037923,0.090221746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,200,3212,10
"282",51740213200,"Virginia","Portsmouth",1,736,0.1690821,0,1,0,0,1,13.9,0,1,0,1,0,0,0,0,0,990.0750767,0,0,340.1796461,0,990.0750767,340.1796461,47.9646173,0.023171313,445.0326024,0.214991595,0.016012381,33.65494984,0.045726834,47.51595322,0.064559719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,277,1221,79
"283",51740980100,"Virginia","Portsmouth",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,36.47804642,0,0,0,0,36.47804642,0,0,0,9.821012497,0.125910417,0.005995734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
"284",51800065100,"Virginia","Suffolk",1,827,0.0118995,1,1,1,1,1,37.9,1,1,1,1,1,0,0,1,830.2015896,2221.038571,830.2015896,552.3758621,1492.463543,552.3758621,2221.038571,1492.463543,220.4108044,0.097140064,1945.20806,0.857297514,0.001836449,148.1552822,0.179147862,350.7490883,0.424122235,830.2015896,0.365888757,552.3758621,0.243444629,86.8768379,0.038288602,791.9161842,0.349015506,55.35657615,0.06693661,126.4409657,0.152891131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547,230,1989,149
"285",51800065200,"Virginia","Suffolk",1,902,0,0,0,0,0,0,12,0,1,0,1,0,0,0,0,38.92063129,1914.31476,38.92063129,11.46963792,544.181194,11.46963792,1914.31476,544.181194,387.7206486,0.189224328,497.3536952,0.242729963,0.004693915,85.92438375,0.095259849,150.092448,0.16639961,38.92063129,0.01899494,11.46963792,0.005597676,7.659287393,0.003738061,12.35849398,0.006031476,0.333057366,0.000369243,2.902694676,0.003218065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,418,515,100
"286",51800065300,"Virginia","Suffolk",1,1361,0.0032728,0,0,0,0,1,18.4,0,0,0,0,0,0,0,0,0,381.4951142,0,0,188.05447,0,381.4951142,188.05447,63.9947806,0.019040399,195.1839521,0.058073178,0.000373776,41.232243,0.03029555,53.6253023,0.039401398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,321,1947,196
"287",51800065400,"Virginia","Suffolk",1,1374,0,0,1,0,1,1,34.1,0,1,0,1,0,0,0,1,0,1552.092126,0,0,1054.743813,0,1552.092126,1054.743813,115.065949,0.030774525,1353.48167,0.361990284,0.000770651,103.0732053,0.075016889,248.7334543,0.181028715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736,321,3302,272
"288",51800065500,"Virginia","Suffolk",1,961,0,1,1,1,1,1,35.6,1,1,1,1,1,0,0,1,2001.480821,2771.999975,2001.480821,1334.122048,1733.899742,1334.122048,2771.999975,1733.899742,279.9999978,0.1010101,2602.99997,0.939033178,0.00036075,195.2021781,0.203124015,464.2628213,0.483103872,2001.480821,0.722034928,1334.122048,0.48128501,202.2126805,0.072948297,1891.450554,0.68234147,146.6457886,0.152597075,336.6109021,0.35027149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735,280,2603,164
"289",51800075101,"Virginia","Suffolk",1,2344,0,0,0,0,0,0,3.1,1,1,1,1,1,0,0,0,1116.037437,3102.824633,1116.037437,82.98914979,241.9032094,82.98914979,3102.824633,241.9032094,152.8188191,0.020788848,1320.241978,0.179600323,0.014621669,0,0,51.15937728,0.021825673,1116.037437,0.151821172,82.98914979,0.011289505,63.18400943,0.008595294,439.5368313,0.059792794,0,0,18.70696593,0.007980788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,317,4061,0
"290",51800075102,"Virginia","Suffolk",1,1655,0,0,0,0,0,0,1.5,1,1,1,1,1,0,0,0,1370.136697,3541.109099,1370.136697,27.95535835,103.6821797,27.95535835,3541.109099,103.6821797,413.8898776,0.098969363,726.0769051,0.173619537,0.044844989,21.18522402,0.01280074,0,0,1370.136697,0.32762714,27.95535835,0.006684686,128.786151,0.030795349,280.0614849,0.066968313,9.562445344,0.005777913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,521,887,23
"291",51800075201,"Virginia","Suffolk",1,1662,0,0,0,0,0,0,1.9,1,1,1,1,1,0,0,0,3898.63898,4679.761503,3898.63898,326.9810715,436.7304314,326.9810715,4679.761503,436.7304314,602.8495879,0.127776513,690.9486388,0.146449478,0.030011992,8.606017161,0.005178109,15.39716411,0.009264238,3898.63898,0.826332976,326.9810715,0.069305017,464.876094,0.098532449,658.1852321,0.139505136,8.372037199,0.005037327,12.67239519,0.007624787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,609,697,9
"292",51800075202,"Virginia","Suffolk",1,411,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1249.387778,1259.999992,1249.387778,48.18660479,49.56026704,48.18660479,1259.999992,49.56026704,74.99999846,0.059523808,473.9999979,0.376190475,0.023015873,6.27906966,0.015277542,0,0,1249.387778,0.991577601,48.18660479,0.038243337,74.48372858,0.05911407,469.0667525,0.3722752,6.27906966,0.015277542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,75,474,6
"293",51800075203,"Virginia","Suffolk",1,1058,0,0,0,0,0,0,3.6,1,1,1,1,1,0,0,0,2275.457793,3263.433027,2275.457793,171.4582373,238.0050476,171.4582373,3263.433027,238.0050476,170.4045535,0.051889328,937.6068307,0.285507561,0.033618926,0,0,52.07100606,0.049216452,2275.457793,0.692892142,171.4582373,0.052210182,135.4684365,0.041251046,618.6452292,0.188381617,0,0,36.67817679,0.034667464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,172,940,0
"294",51800075204,"Virginia","Suffolk",1,1899,0.0191867,0,0,0,0,0,6.5,1,1,1,1,1,0,0,1,1899.489146,4348.166252,1899.489146,472.8126241,1243.62336,472.8126241,4348.166252,1243.62336,453.4812952,0.094573784,2260.461789,0.471420603,0.023083971,112.6548456,0.059323247,182.9713615,0.096351428,1899.489146,0.396139551,472.8126241,0.098605344,165.5421789,0.034523916,794.9017546,0.165777217,43.66979877,0.022996208,82.44929061,0.043417215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,493,2550,124
"295",51800075301,"Virginia","Suffolk",1,864,0,0,0,0,0,0,5.5,1,1,1,1,1,0,0,0,2160.000002,2160.000002,2160.000002,218.7898365,218.7898365,218.7898365,2160.000002,218.7898365,398.0000055,0.184259262,237.0000025,0.109722223,0.019444445,21.25140752,0.024596536,52.79435987,0.061104583,2160.000002,1.000000001,218.7898365,0.101291591,398.0000055,0.184259262,237.0000025,0.109722223,21.25140752,0.024596536,52.79435987,0.061104583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,398,237,20
"296",51800075302,"Virginia","Suffolk",0,947,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332.999986,567.027809,409.9999992,0.175739391,685.000009,0.293613377,0.008572653,31.19096894,0.032936609,93.6359548,0.098876404,2332.999986,0.999999994,567.027809,0.243046639,409.9999992,0.175739391,685.000009,0.293613377,31.19096894,0.032936609,93.6359548,0.098876404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,410,685,30
"297",51800075401,"Virginia","Suffolk",1,653,0.3459119,0,0,0,0,0,7.5,1,1,1,1,1,0,0,0,912.6726718,2418.4378,912.6726718,363.1371275,981.249965,363.1371275,2418.4378,981.249965,365.6318814,0.143723224,1036.88681,0.407581293,0.007696532,38.34190375,0.058716545,79.95130737,0.122436918,912.6726718,0.358754981,363.1371275,0.142742582,191.8083518,0.075396365,358.5320999,0.140932429,13.77201163,0.02109037,34.3863521,0.052659038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,384,1077,36
"298",51800075402,"Virginia","Suffolk",1,1260,0,0,0,0,0,0,5.2,0,1,0,1,0,0,0,0,206.4866536,2308.218793,206.4866536,23.8418732,391.101474,23.8418732,2308.218793,391.101474,117.4740479,0.032505271,927.8672574,0.256742462,0.018200088,13.40600099,0.010639683,57.97001527,0.046007949,206.4866536,0.057135211,23.8418732,0.006597087,23.05865073,0.006380368,61.73300384,0.017081628,0.441016231,0.000350013,6.103453254,0.004844011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,165,1408,32
"299",51800075403,"Virginia","Suffolk",1,1575,0.0164993,0,0,0,0,0,5.8,1,1,1,1,1,0,0,0,1476.947993,3298.148261,1476.947993,127.7064877,367.2294082,127.7064877,3298.148261,367.2294082,520.6444643,0.124496524,1300.971044,0.311088246,0.015288295,81.18472427,0.051545857,86.83522868,0.055133479,1476.947993,0.353167861,127.7064877,0.03053718,402.8110678,0.096320198,383.2301102,0.091637999,44.13718749,0.028023611,39.99882939,0.025396082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,629,1771,96
"300",51800075404,"Virginia","Suffolk",0,370,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931.6666435,107.4630934,135.8280922,0.145270687,102.999998,0.110160426,0.007486631,9.936653496,0.02685582,9.936653496,0.02685582,845.6998258,0.904491792,97.54725048,0.10432861,121.9400458,0.130417161,78.50236265,0.083959746,8.990757969,0.024299346,8.990757969,0.024299346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,137,103,10
"301",51800075405,"Virginia","Suffolk",0,863,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236.000023,319.0900537,385.0000046,0.172182471,182.0000004,0.081395349,0.006708408,7.874251568,0.009124278,65.69935552,0.076129033,2235.730773,0.999879594,319.0319868,0.142679779,385.0000046,0.172182471,182.0000004,0.081395349,7.874251568,0.009124278,65.69115641,0.076119532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,385,182,5
"302",51800075501,"Virginia","Suffolk",1,1782,0.0008491,1,1,1,1,1,20.4,1,1,1,1,1,0,0,1,1459.097959,3405.066038,1459.097959,335.480208,1099.961304,335.480208,3405.066038,1099.961304,326.2905787,0.069261426,1195.46373,0.253760079,0.008478311,104.6129636,0.058705367,260.8804352,0.146397551,1459.097959,0.309721494,335.480208,0.071212101,117.8442762,0.025014705,426.3373903,0.090498279,17.31042807,0.009714045,109.6778178,0.061547597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777,527,2072,190
"303",51800075502,"Virginia","Suffolk",0,1323,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002.000023,825.9696264,331.999999,0.08295852,1832.000008,0.457771116,0.018490755,7.996015892,0.006043852,70.64563142,0.053398059,3999.369248,0.999342641,825.3029824,0.206222634,331.4866771,0.082830254,1831.807512,0.457723017,7.983745251,0.006034577,70.59081064,0.053356622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,332,1832,9
"304",51800075601,"Virginia","Suffolk",0,1263,0.002798,0,0,0,0,1,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3573.613886,1676.547027,496.0000017,0.138780079,3122.846168,0.873767814,0.004196978,84.83939432,0.067172917,384.9528559,0.304792443,3028.230061,0.847294365,1411.774843,0.395012547,421.8638505,0.118036892,2627.868181,0.735273693,70.17084247,0.055558862,326.3053499,0.258357363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,496,3123,80
"305",51800075602,"Virginia","Suffolk",0,551,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,22.3415689,22.3415689,0,4.96796559,4.96796559,0,1397.000005,310.6428121,199.0000009,0.142448104,188.9999998,0.135289907,0.001431639,21.45486725,0.038938053,39.98407097,0.072566372,1397.000005,1.000000003,310.6428121,0.222364218,199.0000009,0.142448104,188.9999998,0.135289907,21.45486725,0.038938053,39.98407097,0.072566372,4.96796559,0.003556167,4.563503698,0.003266645,1.236490995,0.000885105,0.333957129,0.000606093,0.622374648,0.001129537,0,0,0,0,0,0,0,0,0,0,348,199,189,22
"306",51800075701,"Virginia","Suffolk",0,664,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948.2323289,184.9429841,144.9749692,0.086089649,134.5689195,0.079910285,0.004128983,25.62913092,0.038598089,91.41894825,0.137679139,179.6647265,0.106689268,68.32197235,0.040571242,30.54393332,0.018137728,26.46677948,0.015716615,10.68712715,0.016095071,16.85960698,0.025390974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,219,641,125
"307",51800075702,"Virginia","Suffolk",1,1300,0.0047566,0,0,0,0,0,7.6,1,1,1,1,1,0,0,0,1657.934664,2685.427822,1657.934664,243.0034464,386.9915221,243.0034464,2685.427822,386.9915221,333.1735015,0.093221461,769.8062201,0.21539066,0.008246163,23.43775079,0.018029039,96.59250537,0.074301927,1657.934664,0.463887707,243.0034464,0.067992011,202.6569136,0.05670311,510.8706652,0.142940869,10.24518035,0.007880908,60.46455809,0.046511199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,481,928,38
"308",51800075703,"Virginia","Suffolk",0,614,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550.999988,309.5841466,288.9999975,0.186331397,433.9999984,0.27981947,0.003868472,25.92897768,0.042229605,121.6733936,0.198165136,1550.999988,0.999999992,309.5841466,0.199602931,288.9999975,0.186331397,433.9999984,0.27981947,25.92897768,0.042229605,121.6733936,0.198165136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,289,434,22
"309",51800075801,"Virginia","Suffolk",0,1139,0.0048418,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3098.000034,845.1346604,409.0000047,0.13202066,502.000003,0.162040027,0.005487411,44.58483576,0.039143842,119.8947382,0.105263159,3098.000034,1.000000011,845.1346604,0.272800084,409.0000047,0.13202066,502.000003,0.162040027,44.58483576,0.039143842,119.8947382,0.105263159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,409,502,45
